,month,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,lat,long,bedrooms_cont,log_sqft_lot,year,floors,waterfront,view,condition,basement,yr_renovated,bedrooms_cat,prop_missings,price,Luxury
3476,3,3,1.5,2230,7500.0,2230,1960,47.5833,-122.219,3.0,9.70625538300642,2015,2.0,0,0,B,0,0,3,11.76470588235294,685000,1
3477,4,3,1.0,840,115434.0,840,1969,47.3607,-122.085,3.0,10.56795229673375,2015,1.0,0,0,A,0,0,3,11.76470588235294,191000,0
3478,4,4,2.0,1770,10959.0,1770,1988,47.7438,-122.247,4.0,7.014814351275545,2015,1.0,0,0,B,0,0,4,11.76470588235294,400000,0
3479,5,2,3.0,1160,8310.0,880,2007,47.5788,-122.315,2.0,8.035926369891792,2015,2.0,0,0,B,1,0,2,11.76470588235294,405000,0
3480,1,3,0.0,1610,5160.0,1100,1978,47.3187,-122.179,3.0,10.561396081003364,2015,1.0,0,0,CD,1,0,3,11.76470588235294,203000,0
3481,5,3,1.5,2540,28243.0,1630,1922,47.637,-122.361,3.0,8.448271745949816,2015,2.0,0,0,CD,1,0,3,11.76470588235294,1190000,1
3482,3,1,1.0,420,9700.0,420,1949,47.5375,-122.391,1.0,8.937218450855731,2015,1.0,0,0,CD,0,0,2-,11.76470588235294,229050,0
3483,3,3,1.0,1080,5280.0,1080,1950,47.5045,-122.33,3.0,9.113609183016411,2015,1.0,0,0,Desc,0,0,3,11.76470588235294,157000,0
3484,4,3,3.5,2540,20446.0,2010,2014,47.547,-122.192,3.0,8.612503371220562,2015,2.0,0,1,B,1,0,3,11.76470588235294,719000,1
3485,1,4,2.5,2090,7330.0,1490,1980,47.5739,-122.032,4.0,9.764225485202621,2015,1.0,0,0,B,1,0,4,11.76470588235294,610000,1
3486,3,5,2.5,3020,9525.0,1650,1965,47.5897,-122.179,5.0,8.287528423111763,2015,1.0,0,0,B,1,0,5,11.76470588235294,449228,0
3487,3,4,2.0,2010,7167.0,2010,1953,47.4234,-122.342,4.0,10.295428283824405,2015,2.0,0,0,B,0,1,4,11.76470588235294,410000,0
3488,3,3,2.0,1130,863.0,1130,1947,47.7489,-122.3,3.0,8.517193191416238,2015,1.0,0,0,CD,0,0,3,11.76470588235294,349500,0
3489,4,5,2.5,2380,115434.0,1540,1957,47.7,-122.287,5.0,9.247154345098899,2015,1.0,0,0,B,1,0,5,11.76470588235294,600000,1
3490,3,6,2.0,2780,8102.0,2780,1955,47.3738,-122.226,6.0,9.035986984831405,2015,2.5,0,0,CD,0,1,6,11.76470588235294,325000,0
3491,4,2,1.5,2340,3500.0,1280,1954,47.5017,-122.377,2.0,9.872358017339208,2015,1.0,0,0,CD,1,0,2,11.76470588235294,545000,1
3492,3,3,2.0,1610,3218.0,1080,1977,47.6618,-122.136,3.0,8.99342737041261,2015,1.0,0,0,B,1,0,3,11.76470588235294,512000,1
3493,2,2,2.0,1390,7947.0,1390,1928,47.6701,-122.288,2.0,9.72016549540859,2015,1.5,0,0,CD,0,0,2,11.76470588235294,686500,1
3494,1,4,3.0,2180,3149.0,1330,1987,47.4045,-122.174,4.0,8.942460926820582,2015,1.0,0,0,CD,1,0,4,11.76470588235294,279000,0
3495,3,5,3.5,3180,9719.0,2420,2001,47.6423,-122.394,5.0,8.61974977974133,2015,2.0,0,0,B,1,0,5,11.76470588235294,1236300,1
3496,4,4,2.5,2810,3837.0,1610,1979,47.4437,-122.124,4.0,8.517193191416238,2015,1.0,0,0,B,1,0,4,18.75,386000,0
3497,4,3,2.5,3570,11250.0,2400,1981,47.7475,-122.364,3.0,9.186764635447478,2015,1.0,0,0,CD,1,0,3,11.76470588235294,935000,1
3498,5,3,3.0,2450,6377.0,2450,2004,47.2215,-122.067,3.0,8.294049640102028,2015,1.5,0,1,B,0,0,3,11.76470588235294,530000,1
3499,1,4,4.0,3860,23373.0,3860,1927,47.7469,-122.378,4.0,8.637993891561942,2015,2.0,0,1,CD,0,0,4,11.76470588235294,1755000,1
3500,4,2,1.5,1180,7338.0,1180,2009,47.7074,-122.356,2.0,9.125326997649227,2015,3.0,0,0,B,0,0,2,11.76470588235294,325000,0
3501,3,4,1.5,2470,7920.0,1480,1940,47.6365,-122.391,4.0,9.99346535865436,2015,1.5,0,0,B,1,0,4,11.76470588235294,700000,1
3502,2,3,2.0,1580,8913.0,1580,1911,47.5256,-122.38,3.0,9.159993997539445,2015,1.0,0,0,A,0,0,3,11.76470588235294,575000,1
3503,5,4,0.0,1680,983.0,1180,1965,47.4578,-122.351,4.0,8.556413904569519,2015,1.0,0,0,CD,1,0,4,11.76470588235294,334000,0
3504,4,3,2.5,2350,14190.0,2350,2013,47.543,-122.01,3.0,8.622093601241607,2015,2.0,0,0,B,0,0,3,11.76470588235294,740000,1
3505,3,2,1.0,720,55847.0,720,1918,47.5346,-122.353,2.0,9.161990111035136,2015,1.0,0,0,B,0,0,2,11.76470588235294,276000,0
3506,5,3,1.0,1170,4000.0,1170,1962,47.4685,-122.282,3.0,9.169518377455928,2015,1.0,0,0,B,0,0,3,11.76470588235294,183000,0
3507,2,4,2.5,2460,4120.0,2460,2006,47.5381,-121.89,4.0,8.850230965588816,2015,2.0,0,0,B,0,0,4,11.76470588235294,452500,0
3508,4,3,2.0,1240,1374.0,1240,1951,47.5803,-122.398,3.0,9.082166033252674,2015,1.5,0,0,CD,0,0,3,11.76470588235294,505000,1
3509,2,2,2.5,2170,7560.0,2170,2013,47.7112,-122.019,2.0,8.497602541651233,2015,1.0,0,1,B,0,0,2,11.76470588235294,695000,1
3510,5,4,1.0,1300,23568.0,1300,1954,47.773,-122.349,4.0,9.094480485881647,2015,1.0,0,0,A,0,0,4,18.75,378000,0
3511,4,3,2.5,1330,7290.0,1080,2007,47.555,-122.362,3.0,8.352318548226004,2015,2.0,0,0,B,1,0,3,11.76470588235294,325000,0
3512,2,3,2.0,1340,9600.0,1340,1975,47.4182,-122.167,3.0,8.594154232552366,2015,1.0,0,0,CD,0,0,3,11.76470588235294,255000,0
3513,2,4,2.5,2180,5000.0,1190,1972,47.7419,-122.181,4.0,9.239607869656751,2015,1.0,0,0,B,1,0,4,11.76470588235294,330000,0
3514,4,3,2.5,3370,8667.0,3370,1980,47.5573,-122.16,3.0,9.159047077588632,2015,2.0,0,1,CD,0,0,3,11.76470588235294,998000,1
3515,3,4,2.5,2350,4800.0,2350,1980,47.6657,-122.067,4.0,7.368339686311381,2015,2.0,0,0,CD,0,0,4,11.76470588235294,635000,1
3516,4,4,3.0,2250,5600.0,2250,1992,47.7353,-121.962,4.0,8.536995818712418,2015,2.0,0,0,B,0,0,4,11.76470588235294,499000,0
3517,1,4,3.5,3695,3400.0,3695,2014,47.683,-122.015,4.0,8.869257522797287,2015,2.0,0,0,B,0,0,4,11.76470588235294,994900,1
3518,3,5,2.5,1900,7200.0,1900,1966,47.6273,-122.123,5.0,9.998797732340453,2015,2.0,0,0,A,0,0,5,11.76470588235294,685000,1
3519,4,5,4.0,4440,9967.0,2220,1968,47.5708,-122.212,5.0,9.181940897454485,2015,1.0,0,0,A,1,0,5,11.76470588235294,1295000,1
3520,5,3,2.0,1400,8820.0,700,1924,47.7015,-122.316,3.0,8.812843433517195,2015,1.0,0,0,CD,1,0,3,11.76470588235294,432000,0
3521,4,3,2.5,2270,12282.0,2270,2007,47.5415,-121.884,3.0,8.719317375506371,2015,2.0,0,0,B,0,0,3,11.76470588235294,469900,0
3522,1,3,2.0,1230,851.0,1230,1980,47.4431,-121.772,3.0,9.22029070282935,2015,1.0,0,0,B,0,0,3,11.76470588235294,329000,0
3523,2,4,2.0,1510,11172.0,870,1901,47.5972,-122.296,4.0,10.395130356885344,2015,1.0,0,0,A,1,0,4,11.76470588235294,410000,0
3524,3,4,2.5,2400,10350.0,2400,1997,47.7522,-122.338,4.0,8.544224530467268,2015,2.0,0,0,B,0,0,4,11.76470588235294,442500,0
3525,4,3,1.5,1440,9857.0,1440,1959,47.3715,-122.16,3.0,9.335209354022052,2015,1.0,0,0,CD,0,0,3,11.76470588235294,253500,0
3526,1,5,2.0,2050,3000.0,1470,1912,47.6864,-122.352,5.0,8.006367567650246,2015,1.5,0,0,B,1,1,5,0.0,629000,1
3527,2,3,2.0,1650,5027.0,1650,2009,47.515,-121.874,3.0,8.522578663692576,2015,1.5,0,0,B,0,0,3,0.0,400000,0
3528,2,2,1.0,1000,4000.0,1000,1910,47.6742,-122.396,2.0,8.294049640102028,2015,1.0,0,0,B,0,0,2,0.0,417200,0
3529,4,3,2.5,1790,7500.0,1390,1973,47.7321,-122.198,3.0,8.922658299524402,2015,1.0,0,0,B,1,0,3,0.0,455000,0
3530,4,3,2.5,1650,4636.0,1650,1999,47.5997,-122.016,3.0,8.441607204459642,2015,2.0,0,0,B,0,0,3,0.0,465000,0
3531,1,4,2.5,3133,16197.0,2533,1965,47.4255,-122.338,4.0,9.692581318886397,2015,2.0,0,0,B,1,1,4,0.0,685000,1
3532,5,4,2.0,2520,11017.0,1320,1956,47.7604,-122.356,4.0,9.307194813340065,2015,1.0,0,0,CD,1,0,4,0.0,425000,0
3533,3,4,3.0,3600,5040.0,2610,2004,47.6487,-122.388,4.0,8.525161361065415,2015,2.0,0,0,B,1,0,4,0.0,970000,1
3534,5,2,1.0,880,1165.0,880,2005,47.6192,-122.297,2.0,7.060476365999801,2015,2.0,0,0,B,0,0,2,0.0,360000,0
3535,2,4,3.0,2190,9209.0,2190,1996,47.3341,-122.188,4.0,9.127936545721367,2015,2.0,0,0,CD,0,0,4,0.0,335000,0
3536,3,4,2.5,2100,7355.0,2100,1969,47.5078,-122.161,4.0,8.903135633035538,2015,1.0,0,0,A,0,0,4,0.0,399000,0
3537,3,2,2.5,1170,1811.0,1170,2001,47.6132,-122.297,2.0,7.501634457883413,2015,2.0,0,0,B,0,0,2,0.0,400000,0
3538,3,4,3.0,2460,9606.0,2460,2012,47.4889,-122.317,4.0,9.17014318222477,2015,1.0,0,0,B,0,0,4,0.0,280000,0
3539,3,2,1.0,690,6000.0,690,1949,47.5621,-122.283,2.0,8.699514748210191,2015,1.0,0,0,B,0,0,2,0.0,260000,0
3540,3,2,2.5,1240,750.0,1150,2008,47.5322,-122.073,2.0,6.620073206530356,2015,2.0,0,0,B,1,0,2,0.0,334950,0
3541,5,2,1.0,1420,16400.0,1420,1943,47.3221,-122.344,2.0,9.70503661381229,2015,1.5,0,0,CD,0,0,2,0.0,306500,0
3542,4,4,3.0,3010,6139.0,2560,1950,47.6799,-122.268,4.0,8.722417141427496,2015,2.0,0,1,A,1,1,4,0.0,1240000,1
3543,4,5,3.0,3655,51836.0,2174,1955,47.6434,-122.115,5.0,10.855840167555305,2015,1.0,0,0,A,1,0,5,0.0,740000,1
3544,5,2,1.0,1100,3975.0,900,1950,47.6701,-122.286,2.0,8.287780027088433,2015,1.0,0,0,B,1,0,2,0.0,395000,0
3545,4,6,3.0,2400,9373.0,2400,1991,47.3262,-122.214,6.0,9.145588494746486,2015,2.0,0,0,B,0,0,6,0.0,300000,0
3546,5,3,2.0,1350,9000.0,1350,1987,47.4487,-121.773,3.0,9.104979856318357,2015,1.0,0,0,B,0,0,3,0.0,304950,0
3547,5,4,0.0,2380,6122.0,1310,1949,47.6506,-122.405,4.0,8.719644119505357,2015,1.0,0,1,CD,1,0,4,0.0,812000,1
3548,2,3,2.0,1680,9769.0,1340,1989,47.4631,-122.126,3.0,9.186969385652942,2015,1.0,0,0,B,1,0,3,5.555555555555555,265000,0
3549,4,3,0.0,2600,10874.0,2600,1994,47.3815,-122.146,3.0,9.294129897705867,2015,2.0,0,0,B,0,0,3,0.0,425000,0
3550,4,4,2.5,2160,4500.0,2160,2002,47.4819,-122.182,4.0,8.411832675758411,2015,2.0,0,0,B,0,0,4,0.0,359000,0
3551,4,4,2.5,2130,7172.0,2130,1964,47.6271,-122.112,4.0,8.877939834725023,2015,2.0,0,0,CD,0,0,4,0.0,593450,1
3552,4,4,3.0,3550,13938.0,2100,1966,47.425,-122.283,4.0,9.542374201998465,2015,1.0,0,0,A,1,0,4,0.0,469000,0
3553,1,4,1.0,1310,8640.0,910,1948,47.5104,-122.342,4.0,9.064157861798101,2015,1.0,0,0,B,1,0,4,0.0,154200,0
3554,2,3,2.0,1510,10248.0,1510,1969,47.2929,-122.371,3.0,9.234837843576571,2015,1.0,0,0,B,0,0,3,0.0,240000,0
3555,5,4,2.5,2980,12534.0,2980,1996,47.3999,-122.211,4.0,9.436200230784621,2015,2.0,0,0,B,0,0,4,0.0,515000,1
3556,3,3,2.5,2940,15875.0,2940,1994,47.5947,-122.016,3.0,9.672500823760892,2015,2.0,0,0,B,0,0,3,0.0,780000,1
3557,3,4,2.5,2680,4499.0,2680,1999,47.565,-122.125,4.0,8.411610428841172,2015,2.0,0,0,B,0,0,4,0.0,807100,1
3558,1,2,1.5,1120,1312.0,1000,2004,47.534,-122.364,2.0,7.179307969504034,2015,2.0,0,0,B,1,0,2,0.0,215000,0
3559,2,4,0.0,3930,21894.0,3930,1987,47.7209,-122.128,4.0,9.993967905664503,2015,2.0,0,0,B,0,0,4,0.0,1093000,1
3560,5,4,2.5,4090,115434.0,3670,1979,47.2964,-122.116,4.0,11.725695395856878,2015,2.0,0,0,CD,1,0,4,0.0,640000,1
3561,4,3,3.0,2400,4000.0,1860,1905,47.6288,-122.321,3.0,8.294049640102028,2015,2.0,0,0,B,1,0,3,5.555555555555555,852000,1
3562,2,3,1.5,1970,10080.0,1970,1966,47.4703,-122.276,3.0,9.21830854162536,2015,1.0,0,0,B,0,0,3,0.0,406500,0
3563,3,3,1.0,1200,6561.0,1200,1950,47.7763,-122.36,3.0,8.788898309344878,2015,1.0,0,0,B,0,1,3,0.0,263700,0
3564,1,4,3.0,2720,54048.0,2720,1985,47.7181,-122.089,4.0,10.897627819607527,2015,2.0,0,0,B,0,0,4,0.0,680000,1
3565,4,2,1.5,1480,1349.0,1240,2007,47.5439,-122.386,2.0,7.207118856207756,2015,2.0,0,0,B,1,0,2,0.0,418000,0
3566,2,2,2.0,1510,851.0,1420,2013,47.6536,-122.358,2.0,6.7464121285733745,2015,3.0,0,0,B,1,0,2,0.0,622500,1
3567,2,2,1.0,770,10000.0,770,1933,47.7379,-122.233,2.0,9.210340371976184,2015,1.0,0,0,B,0,0,2,0.0,180000,0
3568,1,3,0.0,2430,5866.0,2430,2009,47.5158,-121.871,3.0,8.676928249537397,2015,2.0,0,0,B,0,0,3,0.0,471500,0
3569,4,3,1.0,1380,12000.0,1380,1963,47.3997,-122.215,3.0,9.392661928770137,2015,1.0,0,0,B,0,0,3,0.0,300000,0
3570,4,4,2.5,3190,4980.0,3190,2005,47.3657,-122.034,4.0,8.513185170018698,2015,2.0,0,0,B,0,0,4,0.0,419000,0
3571,4,4,3.5,3470,5222.0,2830,2005,47.6845,-122.209,4.0,8.560635749259074,2015,2.0,0,0,B,1,0,4,0.0,1500000,1
3572,3,3,2.5,1590,9200.0,1110,1979,47.2917,-122.184,3.0,9.126958763037132,2015,1.0,0,0,CD,1,0,3,0.0,225000,0
3573,1,2,1.0,1290,3383.0,1290,2008,47.6968,-122.025,2.0,8.12651816878071,2015,2.0,0,0,B,0,0,2,5.555555555555555,305000,0
3574,4,3,2.5,1400,2421.0,1400,2005,47.695,-122.169,3.0,7.791935956938058,2015,2.0,0,0,B,0,0,3,0.0,639000,1
3575,3,3,1.0,960,5030.0,960,1955,47.5611,-122.28,3.0,8.523175263093785,2015,1.0,0,0,B,0,0,3,0.0,545000,1
3576,4,4,2.5,3170,5100.0,3170,2012,47.5187,-122.208,4.0,8.536995818712418,2015,2.0,0,0,B,0,0,4,0.0,745000,1
3577,1,2,1.0,1070,7386.0,1070,1949,47.5434,-122.298,2.0,8.90734159541251,2015,1.0,0,0,B,0,0,2,5.555555555555555,212000,0
3578,3,2,1.5,1440,11954.0,1440,1978,47.2909,-122.219,2.0,9.388821229384199,2015,1.0,0,0,CD,0,0,2,0.0,330000,0
3579,4,3,2.5,2980,86636.0,2230,1989,47.6627,-122.003,3.0,11.369470712557387,2015,1.0,0,0,B,1,0,3,0.0,825000,1
3580,3,4,2.0,1600,10160.0,1600,1972,47.2015,-122.003,4.0,9.226213721132472,2015,1.0,0,0,CD,0,0,4,0.0,265000,0
3581,2,3,3.0,2850,9375.0,2240,1977,47.4655,-122.209,3.0,9.14580185083861,2015,1.0,0,0,B,1,0,3,0.0,300000,0
3582,3,2,1.0,2320,11250.0,2320,1942,47.504,-122.362,2.0,9.328123407632566,2015,2.0,0,0,CD,0,0,2,0.0,360000,0
3583,4,3,2.5,2540,4260.0,2540,2005,47.3989,-122.164,3.0,8.357024439263416,2015,2.0,0,0,B,0,0,3,0.0,325000,0
3584,4,5,2.5,2180,6000.0,1430,1966,47.6235,-122.143,5.0,8.699514748210191,2015,1.0,0,0,CD,1,0,5,0.0,635000,1
3585,4,3,2.0,1640,7333.0,1020,1941,47.5636,-122.316,3.0,8.9001399880938,2015,1.0,0,0,CD,1,0,3,0.0,560000,1
3586,2,2,1.0,870,5689.0,870,1948,47.6988,-122.351,2.0,8.646289764750648,2015,1.0,0,0,CD,0,0,2,0.0,365000,0
3587,4,3,0.0,1730,12821.0,1730,1994,47.353,-122.272,3.0,9.4588397305527,2015,1.0,0,0,B,0,0,3,0.0,313100,0
3588,4,3,2.0,1430,9250.0,990,1983,47.6952,-122.096,3.0,9.132378830506472,2015,1.0,0,0,CD,1,0,3,0.0,510000,1
3589,4,3,2.0,1500,7560.0,1500,1979,47.3467,-122.296,3.0,8.930626469173578,2015,1.0,0,0,B,0,0,3,0.0,242000,0
3590,5,3,2.5,1410,26375.0,1410,1992,47.7432,-122.076,3.0,10.180171870778368,2015,1.0,0,0,B,0,0,3,0.0,390000,0
3591,1,5,3.0,2200,103237.0,1160,1971,47.7726,-122.111,5.0,11.544782594905888,2015,1.0,0,0,B,1,0,5,0.0,547000,1
3592,2,3,2.0,1210,4400.0,1210,1930,47.6621,-122.288,3.0,8.389359819906353,2015,1.5,0,0,CD,0,0,3,0.0,635000,1
3593,4,5,2.0,1880,16617.0,960,1963,47.6003,-122.132,5.0,9.718181546701214,2015,1.0,0,0,B,1,0,5,0.0,585000,1
3594,2,2,1.5,1480,15641.0,1480,1940,47.5008,-122.366,2.0,9.657650950674242,2015,1.0,0,0,CD,0,0,2,0.0,490000,0
3595,3,2,2.0,1930,4601.0,1930,2006,47.7196,-122.022,2.0,8.434028950155469,2015,1.0,0,0,B,0,0,2,0.0,558000,1
3596,4,3,2.5,3430,10177.0,3430,2014,47.7159,-122.251,3.0,9.227885551191932,2015,2.0,0,0,B,0,0,3,0.0,2205000,1
3597,2,3,3.5,2050,21744.0,1750,1930,47.4536,-122.376,3.0,9.987093136390925,2015,2.0,1,1,CD,1,0,3,0.0,770000,1
3598,2,4,2.0,1810,7480.0,1230,1977,47.3275,-122.361,4.0,8.919988070968524,2015,1.0,0,0,B,1,0,4,0.0,260000,0
3599,3,2,1.0,900,4500.0,900,1951,47.5273,-122.265,2.0,8.411832675758411,2015,1.0,0,0,B,0,0,2,0.0,263300,0
3600,5,3,1.0,1150,8848.0,1150,1968,47.3626,-122.111,3.0,9.087946723762116,2015,1.0,0,0,B,0,0,3,5.555555555555555,227500,0
3601,4,4,3.0,1830,8384.0,1320,1979,47.733,-122.22,4.0,9.034080406560824,2015,1.0,0,0,B,1,0,4,0.0,485000,0
3602,3,4,3.0,2460,10401.0,1700,1947,47.7106,-122.285,4.0,9.249657234353133,2015,1.0,0,0,A,1,0,4,0.0,570000,1
3603,3,3,1.0,1350,8700.0,1350,1942,47.4497,-122.289,3.0,9.071078304642676,2015,1.5,0,0,B,0,0,3,0.0,255500,0
3604,4,2,1.5,1008,26487.0,1008,1943,47.3853,-122.479,2.0,10.184409325569693,2015,1.0,1,1,CD,0,1,2,0.0,480000,0
3605,5,3,2.5,2070,8581.0,2070,1994,47.5101,-122.151,3.0,9.057305735807121,2015,2.0,0,0,B,0,0,3,0.0,470000,0
3606,2,2,1.5,830,1241.0,830,2005,47.6363,-122.368,2.0,7.123672785204607,2015,2.0,0,0,B,0,0,2,0.0,425000,0
3607,1,5,1.5,1750,12491.0,1390,1961,47.6995,-122.174,5.0,9.43276366396591,2015,1.0,0,0,B,1,0,5,0.0,465000,0
3608,5,3,2.5,3290,5000.0,2730,1939,47.6582,-122.28,3.0,8.517193191416238,2015,2.0,0,0,B,1,0,3,0.0,1482500,1
3609,2,2,1.0,810,6150.0,810,1950,47.7289,-122.34,2.0,8.724207360800564,2015,1.0,0,0,B,0,0,2,0.0,299900,0
3610,3,3,2.5,3070,9645.0,2110,1987,47.5522,-122.144,3.0,9.17419492533983,2015,2.0,0,0,B,1,0,3,0.0,1195000,1
3611,3,4,1.0,2020,18150.0,2020,1955,47.739,-122.249,4.0,9.806425839692997,2015,1.0,0,0,CD,0,0,4,0.0,345000,0
3612,1,3,2.5,1740,4145.0,1740,2010,47.6875,-122.015,3.0,8.329658067569396,2015,2.0,0,0,B,0,0,3,0.0,385000,0
3613,1,3,2.5,1630,4534.0,1630,1987,47.7148,-122.205,3.0,8.419359831067474,2015,2.0,0,0,B,0,0,3,0.0,422120,0
3614,3,3,2.0,1350,7370.0,1350,1912,47.5336,-122.278,3.0,8.905172985183382,2015,1.0,0,0,CD,0,0,3,0.0,300000,0
3615,2,5,2.5,2710,14989.0,1720,1959,47.6411,-122.207,5.0,9.615071877730596,2015,1.0,0,0,B,1,0,5,0.0,1191000,1
3616,4,3,2.0,1460,9998.0,960,1958,47.7434,-122.242,3.0,9.210140351973516,2015,1.0,0,0,B,1,0,3,0.0,446000,0
3617,2,4,2.0,1440,10920.0,1440,1943,47.5049,-122.18,4.0,9.298351249298896,2015,1.0,0,0,B,0,0,4,0.0,275000,0
3618,3,4,2.5,3140,28037.0,3140,1991,47.7304,-122.082,4.0,10.241280345410422,2015,2.0,0,0,CD,0,0,4,0.0,680000,1
3619,3,3,2.0,1460,7203.0,1460,1990,47.5049,-122.189,3.0,8.882252884889363,2015,1.0,0,0,B,0,0,3,0.0,355000,0
3620,1,3,1.0,940,4200.0,940,1955,47.6878,-122.35,3.0,8.34283980427146,2015,1.0,0,0,B,0,0,3,0.0,341000,0
3621,4,4,3.5,1946,17786.0,1946,1990,47.359,-122.452,4.0,9.786166909959585,2015,2.0,0,1,CD,0,0,4,0.0,485000,0
3622,5,3,2.5,2190,8528.0,1760,1991,47.6943,-122.209,3.0,9.051110146405625,2015,1.0,0,0,B,1,0,3,0.0,702000,1
3623,4,3,1.0,1250,9427.0,1250,1931,47.7254,-122.175,3.0,9.15133319139615,2015,1.0,0,0,B,0,0,3,0.0,294000,0
3624,2,3,2.0,2160,105415.0,2160,1991,47.4806,-122.152,3.0,11.565660219954093,2015,1.0,0,0,B,0,0,3,5.555555555555555,895000,1
3625,4,3,3.0,1730,1442.0,1440,2008,47.5344,-122.348,3.0,7.273786317844895,2015,2.0,0,0,B,1,0,3,0.0,357500,0
3626,4,3,3.0,2490,27702.0,2490,2000,47.5596,-122.403,3.0,10.229259891735044,2015,2.0,1,1,B,0,0,3,0.0,1705000,1
3627,4,3,3.0,2500,6000.0,2500,2012,47.4408,-122.161,3.0,8.699514748210191,2015,2.0,0,0,B,0,0,3,0.0,432500,0
3628,5,3,2.5,1470,1445.0,1160,2005,47.5468,-121.998,3.0,7.275864600546533,2015,2.0,0,0,B,1,0,3,0.0,420000,0
3629,1,3,1.5,1240,5200.0,1240,1970,47.3683,-122.079,3.0,8.556413904569519,2015,1.0,0,0,A,0,0,3,0.0,214000,0
3630,4,3,2.0,1680,8460.0,1180,1976,47.7554,-122.353,3.0,9.04310445260027,2015,1.0,0,0,B,1,0,3,0.0,419600,0
3631,3,4,2.5,1740,6000.0,1740,1952,47.5026,-122.236,4.0,8.699514748210191,2015,1.0,0,0,CD,0,0,4,0.0,339000,0
3632,2,4,2.5,3040,12160.0,1520,1963,47.5911,-122.133,4.0,9.405907155520158,2015,1.0,0,0,CD,1,0,4,0.0,598780,1
3633,4,2,2.5,1300,1314.0,1300,2008,47.6536,-122.356,2.0,7.1808311990445555,2015,3.0,0,0,B,0,0,2,0.0,562000,1
3634,4,3,2.5,2350,115434.0,2350,1979,47.1622,-121.971,3.0,11.725695395856878,2015,1.5,0,0,CD,0,0,3,0.0,750000,1
3635,3,4,3.5,4680,12495.0,3040,2008,47.6984,-122.206,4.0,9.433083843269053,2015,2.0,0,0,B,1,0,4,0.0,1350000,1
3636,1,2,1.0,1010,5000.0,1010,1924,47.6715,-122.365,2.0,8.517193191416238,2015,1.0,0,0,Desc,0,0,2,0.0,429000,0
3637,4,3,2.5,1670,5298.0,1670,2002,47.3925,-122.165,3.0,8.575084669832014,2015,2.0,0,0,B,0,0,3,0.0,304000,0
3638,2,3,1.0,1250,23680.0,1250,1967,47.475,-122.11,3.0,10.072386088997941,2015,1.0,0,0,A,0,0,3,0.0,305000,0
3639,4,3,3.0,3070,10739.0,2440,1987,47.6444,-122.191,3.0,9.281637253858216,2015,2.0,0,0,B,1,0,3,0.0,1000750,1
3640,4,2,1.0,810,4368.0,810,1958,47.6915,-122.312,2.0,8.38206051742474,2015,1.0,0,0,B,0,0,2,0.0,450000,0
3641,2,2,1.0,1210,7667.0,900,1950,47.6571,-122.396,2.0,8.944680683558895,2015,1.0,0,0,B,1,0,2,0.0,529000,1
3642,4,3,2.0,2290,5001.0,1490,1960,47.6909,-122.339,3.0,8.517393171418904,2015,1.0,0,0,CD,1,0,3,0.0,745000,1
3643,4,29,2.5,1560,9706.0,1560,1963,47.3191,-122.213,3.0,9.18049952996516,2015,1.0,0,0,CD,0,0,6+,5.555555555555555,288000,0
3644,3,3,3.0,2010,2554.0,1860,2001,47.5525,-122.269,3.0,7.845416036592485,2015,2.0,0,0,B,1,0,3,0.0,475000,0
3645,3,5,2.0,2344,4800.0,1544,1921,47.6537,-122.335,5.0,8.476371196895983,2015,1.5,0,0,CD,1,0,5,0.0,791000,1
3646,4,3,1.0,1060,12000.0,1060,1952,47.7703,-122.35,3.0,9.392661928770137,2015,1.0,0,0,B,0,0,3,5.555555555555555,400000,0
3647,3,3,1.0,1010,11880.0,1010,1960,47.3762,-122.219,3.0,9.382611592916636,2015,1.0,0,0,B,0,0,3,0.0,255000,0
3648,1,3,1.0,2298,10140.0,2298,1969,47.6909,-122.083,3.0,9.224243277145174,2015,1.0,0,0,B,0,0,3,0.0,372000,0
3649,1,3,2.5,1250,1033.0,1250,2007,47.6907,-122.343,3.0,6.940222469119639,2015,3.0,0,0,B,0,0,3,0.0,344000,0
3650,1,4,2.5,2620,8312.0,2620,1990,47.6272,-122.033,4.0,9.025455532779063,2015,2.0,0,0,B,0,0,4,0.0,749950,1
3651,2,5,2.5,3120,10400.0,3120,1980,47.3097,-122.34,5.0,9.249561085129464,2015,2.0,0,0,B,0,0,5,0.0,341500,0
3652,4,4,2.0,1320,4978.0,940,1942,47.5266,-122.379,4.0,8.512783482927537,2015,1.0,0,0,CD,1,0,4,0.0,420000,0
3653,1,3,2.0,1520,15344.0,1520,1968,47.3308,-122.365,3.0,9.63847979712322,2015,1.0,0,0,B,0,0,3,0.0,230000,0
3654,3,4,2.5,2890,17349.0,2890,1994,47.2822,-122.34,4.0,9.761290146826328,2015,2.0,0,0,B,0,0,4,0.0,300000,0
3655,1,2,2.5,1360,2070.0,1360,1999,47.6423,-122.329,2.0,7.635303886259415,2015,2.0,0,0,B,0,0,2,0.0,755000,1
3656,5,2,1.0,910,4191.0,910,1910,47.6929,-122.36,2.0,8.340694647925071,2015,1.0,0,0,B,0,0,2,0.0,275000,0
3657,5,5,3.5,4410,35192.0,3880,1990,47.7522,-122.13,5.0,10.468574063028555,2015,2.0,0,1,B,1,0,5,0.0,1268890,1
